,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw_dropping,OK,Obnoxious,Inspiring,total,Other_TED,TED,TEDGlobal,TEDMED,TEDSalon,TEDWomen,TEDx,minutes,minus_months,duration,views_log
26,2.748322873836832,7.206232417225706,9.024020774724086,2.4237178099978363,1.9692707206232416,0.9088941787491884,14.131140445790956,27.72127245185025,0.8872538411599221,7.9420038952607666,7.011469378922311,2.0125513958017747,0.8439731659813894,14.585587535165546,4621,0,0,1,0,0,0,0,21.933333333333334,-153,1316,8.438366410870268
27,23.49806201550388,0.5813953488372093,8.478682170542635,4.505813953488372,1.6957364341085268,0.3391472868217054,25.77519379844961,19.57364341085271,0.9205426356589148,5.2810077519379846,2.9554263565891468,2.1317829457364343,0.8236434108527133,2.083333333333333,2064,0,1,0,0,0,0,0,21.25,-153,1275,7.632401126601453
28,15.578593443541608,3.11011487811712,10.525824227141122,0.8125525357242926,1.7745400205473056,0.7471747454936023,18.716727374614734,19.445222751471,1.0740636966470534,9.47043989913141,2.7085084524143084,3.37162603903988,0.4763239002521714,11.917437190622955,10707,0,1,0,0,0,0,0,17.5,-153,1050,9.27865301215827
29,8.699154248892468,2.2351993556182044,5.869915424889246,1.2484897301651228,0.8507853403141361,1.2132501006846557,19.62847362062022,21.66230366492147,0.8759565042287556,11.855618203785744,5.270841723721304,2.2100281917035844,0.3372935964559001,17.891663310511476,19864,0,1,0,0,0,0,0,21.266666666666666,-153,1276,9.896664327188002
30,10.189636752136751,1.8496260683760684,8.019497863247864,2.6709401709401708,1.188568376068376,0.3605769230769231,16.907051282051285,16.633279914529915,2.1634615384615383,16.546474358974358,3.4788995726495733,2.81116452991453,0.7678952991452991,16.20592948717949,14976,0,0,1,0,0,0,0,19.616666666666667,-153,1177,9.614204198717374
31,0.6181645268663813,3.2334759866856873,13.266761768901567,8.131241084165477,3.9942938659058487,1.4265335235378032,13.17165953399905,16.928197812648598,1.806942463147884,4.42225392296719,7.227769852591535,3.5663338088445085,2.757964812173086,17.92677127912506,2103,0,1,0,0,0,0,0,18.816666666666666,-154,1129,7.651120175702701
32,3.897045495740439,1.1781765452238535,5.383360522022837,6.344027551205365,3.897045495740439,3.7339133587094433,9.715425049845932,14.718143918796446,5.6008700380641665,24.63295269168026,6.108392242160593,2.6282399854993654,2.175095160413268,9.389160775783939,5517,0,0,1,0,0,0,0,22.75,-154,1365,8.615589513272429
33,0.13513513513513514,0.8108108108108109,15.135135135135135,7.432432432432432,2.1621621621621623,1.4864864864864866,20.67567567567568,8.243243243243244,1.0810810810810811,8.91891891891892,2.4324324324324325,4.3243243243243255,0.40540540540540543,22.162162162162165,740,0,0,1,0,0,0,0,15.866666666666667,-154,952,6.606650186198214
34,0.6329113924050633,7.59493670886076,3.79746835443038,6.70886075949367,0.6329113924050633,0.5063291139240507,17.468354430379744,7.848101265822785,2.0253164556962027,11.645569620253164,0.7594936708860759,2.6582278481012658,0.3797468354430379,32.91139240506329,790,0,0,1,0,0,0,0,12.883333333333333,-154,773,6.672032945461067
35,0.21231422505307854,2.335456475583864,8.917197452229301,11.252653927813165,6.5817409766454364,2.335456475583864,21.443736730360936,5.7324840764331215,0.8492569002123143,10.828025477707007,0.6369426751592357,5.3078556263269645,0.8492569002123143,15.074309978768575,471,0,0,1,0,0,0,0,18.0,-154,1080,6.154858094016419
36,0.9687836383207752,5.166846071044134,3.3369214208826694,14.962325080731972,2.2604951560818085,2.6910656620021527,23.466092572658766,4.7362755651237896,3.7674919268030136,12.055974165769644,3.7674919268030136,5.489773950484391,1.1840688912809472,12.16361679224973,929,0,0,1,0,0,0,0,18.75,-154,1125,6.834108738813838
37,3.05973773676542,1.4570179698882952,4.1767848470131135,8.159300631374451,3.3997085964060223,1.1170471102476929,16.318601262748903,11.996114618746965,3.7396794560466247,9.61631860126275,3.05973773676542,5.5852355512384655,2.282661486158329,24.186498300145697,2059,0,1,0,0,0,0,0,19.616666666666667,-154,1177,7.629975707027789
38,7.604562737642587,4.182509505703422,0.6653992395437262,26.045627376425852,0.9505703422053232,0.09505703422053233,4.182509505703422,11.787072243346007,1.7110266159695815,2.091254752851711,7.0342205323193925,1.9011406844106464,0.6653992395437262,27.37642585551331,1052,0,1,0,0,0,0,0,18.05,-154,1083,6.958448393297656
39,2.576808721506442,6.739345887016849,2.180376610505451,10.307234886025768,4.063429137760158,1.189296333002973,7.928642220019821,5.054509415262636,2.9732408325074333,14.370664023785926,3.8652130822596633,2.3785926660059467,3.2705649157581766,29.13776015857285,1009,0,1,0,0,0,0,0,27.866666666666667,-154,1672,6.9167150203536085
40,0.8056394763343404,10.67472306143001,2.014098690835851,5.236656596173213,5.840886203423968,1.1077542799597182,18.52970795568983,15.005035246727088,1.0070493454179257,6.445115810674722,9.566968781470292,2.7190332326283992,1.0070493454179257,15.911379657603224,993,0,1,0,0,0,0,0,34.416666666666664,-154,2065,6.900730664045173
41,0.18484288354898334,1.1090573012939002,23.29020332717191,2.033271719038817,3.3271719038817005,0.7393715341959335,21.256931608133083,13.67837338262477,3.696857670979667,4.990757855822551,3.3271719038817005,4.251386321626617,1.478743068391867,8.872458410351204,541,0,1,0,0,0,0,0,26.816666666666666,-154,1609,6.293419278846482
42,4.561558901682906,0.5757307351638619,4.694419840566874,0.6643046944198405,4.340124003542958,2.967227635075288,37.37821080602303,15.810451727192206,0.08857395925597875,16.12046058458813,3.2329495128432244,3.3215234720992024,0.487156775907883,3.852967227635076,2258,0,0,1,0,0,0,0,21.333333333333332,-155,1280,7.722234744709607
43,31.30048924792354,1.5473887814313347,5.79133007168051,1.2401865968824668,0.42098077141881896,0.5802707930367506,15.291842075321426,9.090909090909092,1.7180566617362614,22.277847309136423,1.5132552053703494,2.696552508817841,1.7863238138582318,4.243941290249174,8789,0,1,0,0,0,0,0,13.416666666666666,-155,805,9.081256218564645
44,0.5394066526820497,1.6481869943062633,6.203176505843572,1.8279892118669463,4.495055439017081,2.7270002996703626,24.153431225651783,20.707222055738693,3.32634102487264,7.102187593646987,9.259814204375187,4.225352112676056,0.8091099790230747,11.627210068924187,3337,0,1,0,0,0,0,0,22.933333333333334,-155,1376,8.112827478751374
45,0.3884180790960452,1.8361581920903955,6.779661016949151,1.2005649717514124,5.1906779661016955,3.0720338983050848,9.498587570621467,10.981638418079095,4.8022598870056505,38.2768361581921,1.7302259887005649,3.9194915254237284,0.8474576271186439,9.851694915254237,2832,0,1,0,0,0,0,0,20.0,-155,1200,7.94873845481361
46,0.5580357142857143,2.5669642857142856,4.017857142857143,20.089285714285715,2.790178571428572,0.8928571428571428,16.183035714285715,3.0133928571428568,1.5625,10.267857142857142,3.6830357142857135,4.017857142857143,0.3348214285714285,24.776785714285715,896,0,1,0,0,0,0,0,14.133333333333333,-156,848,6.7979404129749295
47,19.693247460328,3.824447247858708,4.236106500232388,3.034327069915676,0.17927096474337692,0.2855056105172299,12.695040169975432,5.159019985392736,1.4142487218644182,9.514640462120711,1.6665560055773188,4.548170772193082,0.37846092556935135,33.052254166390014,15061,0,1,0,0,0,0,0,3.5,-156,210,9.619863900211849
48,35.174203113417356,15.122312824314307,13.973313565604153,1.630837657524092,1.519644180874722,1.6679021497405486,0.7783543365455894,6.893995552260934,2.075611564121572,0.926612305411416,3.484062268346924,5.003706449221646,2.705707931801334,7.227575982209044,2698,0,0,0,0,1,0,0,4.116666666666666,-156,247,7.900266036767701
49,3.0066815144766146,0.4454342984409799,1.7260579064587973,1.7260579064587973,0.4454342984409799,1.55902004454343,41.70378619153674,4.732739420935412,3.396436525612472,18.429844097995545,3.4521158129175946,7.405345211581293,0.779510022271715,8.407572383073497,1796,0,1,0,0,0,0,0,3.3,-156,198,7.493317248862145
50,0.2843601895734597,1.706161137440758,1.990521327014218,4.265402843601897,6.6350710900473935,3.4123222748815163,25.118483412322274,12.322274881516588,9.194312796208534,6.919431279620854,3.0331753554502368,5.876777251184834,4.454976303317536,9.952606635071088,1055,0,0,1,0,0,0,0,14.05,-133,843,6.961296045910168
51,0.37726951190756897,0.37726951190756897,3.2775288846970057,6.672954491865128,1.8627682150436216,1.4854987031360531,12.945060127328462,3.9849092195236975,12.662107993397784,39.33034661636407,1.5798160811129451,2.61730723885876,4.998821032775289,6.602216458382458,4241,0,1,0,0,0,0,0,16.683333333333334,-133,1001,8.352554369474591
52,1.456726649528706,12.060839760068552,2.913453299057412,4.113110539845758,1.1782347900599828,0.5141388174807198,14.952870608397602,19.880034275921165,1.1568123393316194,9.125964010282775,8.140531276778065,1.6066838046272494,0.985432733504713,20.779777206512424,4668,0,1,0,0,0,0,0,22.016666666666666,-133,1321,8.448485993406447
53,0.646830530401035,16.30012936610608,2.069857697283312,7.8913324708926265,3.880983182406209,1.8111254851228975,15.006468305304013,11.384217335058215,3.2341526520051747,4.269081500646831,2.1992238033635187,3.104786545924968,0.9055627425614488,20.310478654592494,773,0,1,0,0,0,0,0,18.583333333333332,-133,1115,6.650279048587422
54,1.5604249667994687,7.104913678618858,4.382470119521913,2.091633466135458,3.6188579017264284,0.8964143426294822,20.152722443559092,24.46879150066401,1.99203187250996,6.241699867197875,3.8844621513944224,5.810092961487383,0.6972111553784859,15.272244355909695,3012,0,0,1,0,0,0,0,17.433333333333334,-133,1046,8.010359588919783
55,15.587967183226983,1.367365542388332,5.515041020966272,6.381039197812215,4.649042844120328,2.506836827711942,11.440291704649045,7.6116681859617135,4.8769371011850495,13.126709206927984,1.048313582497721,5.8796718322698265,1.8231540565177755,15.633546034639929,2194,0,1,0,0,0,0,0,19.183333333333334,-133,1151,7.6934816408351745
56,2.051282051282051,1.3333333333333337,2.666666666666667,1.0256410256410255,0.9230769230769232,0.5128205128205128,39.384615384615394,20.615384615384613,0.5128205128205128,7.384615384615384,1.1282051282051282,6.769230769230768,0.20512820512820512,9.64102564102564,975,0,0,0,0,1,0,0,10.05,-133,603,6.882437470997847
57,0.6760909649661955,1.9668100799016592,7.129686539643517,1.7824216349108792,2.2741241548862936,0.6146281499692685,21.81929932390904,12.292562999385373,0.9834050399508296,15.30424093423479,2.212661339889366,4.1180086047941,0.18438844499078055,25.07682851874616,1627,0,0,1,0,0,0,0,19.016666666666666,-133,1141,7.394493107219037
58,0.3430251551780464,29.565501470107808,6.860503103560928,2.319503430251552,0.9474028095393664,0.8657301535445934,0.29402156158118264,13.819013394315586,0.3593596863770009,0.5553740607644561,32.848742241097675,1.3230970271153215,0.3593596863770009,8.575628879451159,6122,0,1,0,0,0,0,0,13.75,-134,825,8.719644119505357
59,9.713168187744456,12.125162972620599,9.843546284224251,11.66883963494133,0.9126466753585396,2.0208604954367666,4.367666232073011,14.602346805736635,0.4563233376792698,2.346805736636245,9.517601043024774,2.4119947848761414,2.5423728813559325,13.559322033898303,1534,0,1,0,0,0,0,0,23.083333333333332,-134,1385,7.335633981927201
60,0.4746835443037975,0.6329113924050633,14.08227848101266,0.6329113924050633,4.90506329113924,14.873417721518988,15.50632911392405,13.291139240506327,3.4810126582278484,1.89873417721519,3.6392405063291138,8.38607594936709,0.949367088607595,7.59493670886076,632,0,1,0,0,0,0,0,14.483333333333333,-134,869,6.448889394146858
61,1.1122345803842264,2.62891809908999,15.77350859453994,0.9100101112234581,2.1233569261880687,5.5611729019211324,11.223458038422649,17.391304347826086,1.2133468149646107,4.2467138523761365,10.616784630940344,1.0111223458038423,0.9100101112234581,19.009100101112235,989,0,1,0,0,0,0,0,17.3,-134,1038,6.8966943316227125
62,5.425299890948746,8.533260632497273,2.535441657579062,4.334787350054525,1.990185387131952,0.8178844056706652,11.205016357688113,6.597600872410033,1.444929116684842,15.676117775354413,0.9541984732824428,3.8440567066521263,0.5725190839694656,34.35114503816794,3668,0,0,1,0,0,0,0,19.25,-134,1155,8.207401833376355
63,0.8828250401284109,3.6115569823434983,2.9695024077046552,8.186195826645267,3.6115569823434983,0.5617977528089888,16.693418940609952,6.902086677367576,1.8459069020866776,12.841091492776885,2.5682182985553768,3.77207062600321,0.8828250401284109,29.534510433386842,1246,0,1,0,0,0,0,0,24.116666666666667,-136,1447,7.127693699347399
64,2.428256070640177,9.271523178807945,3.3112582781456954,4.083885209713024,3.9183222958057393,1.1037527593818983,19.481236203090507,12.637969094922738,0.9381898454746136,9.823399558498897,4.359823399558498,2.5386313465783665,0.27593818984547464,22.24061810154525,1812,0,1,0,0,0,0,0,22.583333333333332,-136,1355,7.502186486602924
65,0.12330456226880394,5.178791615289764,1.0275380189066996,26.18166872174271,1.1097410604192357,0.6165228113440198,9.617755856966706,8.138101109741061,0.9864364981504316,7.028360049321824,12.166050143855324,0.9864364981504316,0.5343197698314838,23.592272914097823,2433,0,1,0,0,0,0,0,21.933333333333334,-136,1316,7.796880342783522
66,1.1107682813946311,13.606911447084231,1.079913606911447,8.917000925640234,2.159827213822894,0.8639308855291578,11.940759024992287,13.329219376735574,0.925640234495526,8.793582227707496,3.3014501697007104,1.9438444924406049,0.8330762110459735,29.126812712125894,3241,0,1,0,0,0,0,0,27.416666666666668,-136,1645,8.083637203141548
67,14.750093949642991,1.7850432168357762,8.342728297632469,1.7098835024426908,0.864336715520481,0.4321683577602405,18.73355881247651,10.729049229612928,1.1086057872980082,15.238632093198044,1.8789928598271328,2.9688087185268697,0.6388575723412251,19.54152574220218,5322,0,1,0,0,0,0,0,17.016666666666666,-136,1021,8.579604451537634
68,15.477996965098633,5.108750632271118,5.3616590794132515,1.9726858877086493,2.731411229135053,1.719777440566515,18.209408194233685,15.07334344967122,9.307030854830552,1.4668689934243804,2.731411229135053,3.3383915022761763,2.3773394031360646,11.633788568538188,1977,0,1,0,0,0,0,0,20.183333333333334,-136,1211,7.589335823170616
69,15.395752895752896,5.2606177606177615,10.666023166023166,0.09652509652509653,5.936293436293436,3.8610038610038613,8.349420849420849,17.71235521235521,4.922779922779923,1.5444015444015444,4.488416988416988,13.706563706563704,1.6891891891891893,2.9922779922779923,2072,0,1,0,0,0,0,0,14.55,-136,873,7.636269603379373
70,2.0080321285140563,2.6773761713520754,16.198125836680052,2.5435073627844718,6.559571619812584,1.8741633199464525,11.914323962516733,9.103078982597054,4.551539491298527,8.433734939759036,4.551539491298527,2.275769745649264,2.275769745649264,15.528781793842034,747,0,1,0,0,0,0,0,20.116666666666667,-136,1207,6.616065185132817
71,2.4204702627939145,1.867219917012448,6.154910096818812,1.5905947441217152,1.313969571230982,0.4840940525587829,22.06085753803596,21.438450899031807,1.313969571230982,9.197786998616877,12.517289073305669,1.4522821576763485,1.0373443983402488,12.171507607192256,1446,0,1,0,0,0,0,0,22.333333333333332,-136,1340,7.276556402718709
72,22.565091610414658,8.678881388621022,7.666345226615236,2.507232401157184,3.278688524590164,1.4946962391513985,4.821600771456123,6.653809064609451,3.3751205400192865,1.591128254580521,1.1089681774349085,5.930568948891032,0.6750241080038573,26.133076181292186,2074,0,1,0,0,0,0,0,15.5,-136,930,7.637234388789473
73,0.6876790830945558,5.730659025787967,5.558739255014326,4.469914040114613,1.7765042979942696,0.8595988538681949,17.93696275071633,9.054441260744984,1.7191977077363898,9.971346704871062,4.126074498567335,3.3810888252148996,0.8022922636103151,29.68481375358166,1745,0,0,1,0,0,0,0,17.566666666666666,-136,1054,7.464509834636527
74,1.109350237717908,3.8034865293185423,6.656101426307447,1.7432646592709984,9.667194928684626,10.935023771790807,9.35023771790808,8.399366085578446,9.508716323296355,0.31695721077654515,2.3771790808240887,6.9730586370839935,2.8526148969889067,14.421553090332804,631,0,1,0,0,0,0,0,20.666666666666668,-136,1240,6.447305862541213
75,9.661354581673306,8.764940239043826,2.2908366533864544,3.5856573705179287,9.9601593625498,3.187250996015936,8.665338645418327,7.569721115537848,8.067729083665338,2.7888446215139435,0.8964143426294822,6.374501992031872,4.482071713147412,16.135458167330675,1004,0,1,0,0,0,0,0,20.066666666666666,-136,1204,6.911747300251673
76,2.380952380952381,26.623376623376625,3.6796536796536805,4.761904761904762,0.6493506493506493,1.5151515151515151,0.4329004329004329,8.225108225108226,4.329004329004329,1.0822510822510822,4.761904761904762,6.70995670995671,2.813852813852814,15.367965367965365,462,0,0,0,0,1,0,0,4.6,-136,276,6.135564891081739
77,3.036238981390793,3.232125367286973,12.732615083251714,1.1753183153770812,1.0773751224289911,0.0979431929480901,19.490695396669928,9.59843290891283,1.3712047012732616,5.2889324191968665,0.8814887365328109,5.484818805093046,1.860920666013712,27.032321253672873,1021,0,0,1,0,0,0,0,14.166666666666666,-136,850,6.928537818164664
78,20.143027413587607,14.4616607071911,17.798967024235203,1.0727056019070322,0.834326579261025,0.3972983710766786,1.827572506952721,15.971394517282476,0.6356773937226857,0.7945967421533572,6.4362336114421925,1.7481128327373858,0.3575685339690107,14.382201032975766,2517,0,1,0,0,0,0,0,14.85,-136,891,7.830822995135317
79,1.0630758327427356,1.4174344436569808,5.527994330262224,4.677533664068037,12.260807937632885,6.236711552090716,10.701630049610204,8.433734939759036,19.34798015591779,3.330970942593905,1.3465627214741318,7.654145995747696,4.677533664068037,7.654145995747696,1411,0,0,1,0,0,0,0,16.866666666666667,-136,1012,7.2520539518528135
80,0.3975014196479273,6.842703009653606,10.988074957410564,2.1010789324247585,0.9369676320272572,0.3123225440090857,12.720045428733671,19.98864281658149,0.5110732538330494,6.6439522998296425,9.596819988642817,1.0789324247586598,0.7666098807495741,24.815445769449177,3522,0,1,0,0,0,0,0,23.316666666666666,-136,1399,8.166784289056151
81,0.4010695187165776,1.6042780748663104,7.219251336898395,2.807486631016043,1.06951871657754,3.074866310160428,26.604278074866308,21.791443850267378,0.4010695187165776,3.074866310160428,9.893048128342247,1.3368983957219251,0.0,9.759358288770054,748,0,0,1,0,0,0,0,16.85,-136,1011,6.617402977974478
82,1.6949152542372878,12.385919165580182,7.301173402868318,0.9126466753585396,11.603650586701436,6.910039113428943,2.737940026075619,8.47457627118644,10.430247718383312,0.0,2.0860495436766624,11.603650586701436,7.4315514993481075,5.606258148631031,767,0,1,0,0,0,0,0,14.883333333333333,-136,893,6.642486801367255
83,4.6695278969957075,9.339055793991415,2.0429184549356223,0.96137339055794,0.3948497854077253,0.2575107296137339,10.369098712446352,23.03862660944206,1.201716738197425,1.8197424892703864,33.236051502145926,1.0472103004291846,0.6351931330472103,9.545064377682404,5825,0,1,0,0,0,0,0,17.416666666666668,-136,1045,8.669914278433902
84,0.4058624577226606,28.455467869222087,3.1792559188275087,1.6009019165727172,2.435174746335964,0.5636978579481398,5.9075535512965045,13.528748590755356,1.6910935738444193,1.3979706877113869,19.88726042841037,3.2694475760992114,1.9842164599774519,13.776775648252535,4435,0,1,0,0,0,0,0,16.283333333333335,-136,977,8.39728289474368
85,7.433380084151473,5.189340813464235,5.049088359046284,0.7480130902290791,0.9817671809256662,0.2337540906965872,23.18840579710145,33.84759233286583,0.1402524544179523,0.7480130902290791,10.93969144460028,3.1323048153342685,0.3740065451145395,3.973819541841982,2139,0,1,0,0,0,0,0,16.416666666666668,-136,985,7.668093709082407
86,37.755102040816325,12.244897959183671,6.559766763848397,2.332361516034985,0.8746355685131195,1.1661807580174928,1.6034985422740524,1.4577259475218658,2.332361516034985,2.332361516034985,0.7288629737609329,10.20408163265306,4.081632653061225,3.6443148688046647,686,0,1,0,0,0,0,0,2.716666666666667,-136,163,6.530877627725885
